UserID,Age,Gender,Height_cm,Weight_kg,Chest_cm,Waist_cm,Hip_cm,ShoulderWidth_cm,ArmLength_cm,LegLength_cm,PostureScore,ActivityLevel,StylePreference,ColorPreference,FitScore,SatisfactionScore,RecommendedSize,RecommendedStyle
615,28,Male,154,75,116,65,127,47,65,108,0.8744170036666784,Low,Formal,Black,0.12146477090712748,0.2719651077780826,XL,Formal
616,29,Female,154,78,129,108,125,58,71,83,0.5710931624345147,High,Sporty,Red,0.6085346432772384,0.7206678674601394,S,Sporty
617,27,Other,179,83,120,102,105,42,52,97,0.008998657283255773,Low,Casual,Green,0.702791021377846,0.048550427208863156,L,Casual
618,49,Male,181,111,105,107,127,48,73,80,0.2578108740233376,Medium,Traditional,Blue,0.4527681295114008,0.6511923081508607,XS,Traditional
619,33,Male,157,52,103,103,118,58,61,108,0.40682264739846496,High,Casual,Blue,0.24327308447069862,0.22140990979318986,L,Casual
620,25,Male,159,99,78,106,120,35,74,94,0.46006411674756176,Medium,Traditional,White,0.8773745205413914,0.08186150591629393,M,Traditional
621,55,Other,187,71,111,82,83,51,57,90,0.297678758562372,Low,Traditional,Green,0.7429087199537224,0.3008061610854341,XS,Traditional
622,29,Female,196,97,97,63,109,58,62,79,0.032947868245529977,Medium,Traditional,Blue,0.899857281849195,0.22447286942860278,XS,Traditional
623,41,Male,181,83,80,86,109,39,53,84,0.5901274059265421,Medium,Traditional,Black,0.8184026474978234,0.55203237583985,XS,Traditional
624,45,Other,197,109,83,77,101,59,63,88,0.5241546676947559,Low,Formal,Blue,0.9903744295788626,0.3573764034479624,S,Formal
625,25,Female,177,61,108,80,90,36,63,91,0.2830006354290777,Medium,Casual,Blue,0.19217273321444894,0.9659937424083261,XS,Casual
626,45,Other,166,74,124,87,81,59,62,90,0.03797596756960653,Medium,Sporty,Blue,0.08674776780397409,0.9635495993908506,L,Sporty
627,53,Female,180,97,116,94,123,58,76,101,0.9945941872219402,Medium,Traditional,White,0.3370027913372585,0.4437152691202395,S,Traditional
628,43,Other,157,57,123,81,91,43,55,92,0.4819861868264059,High,Traditional,Blue,0.1290041750232589,0.7950874606602596,XS,Traditional
629,25,Female,189,65,88,99,109,38,66,82,0.7560042417740771,Medium,Sporty,Blue,0.5231301129062244,0.013268540860875033,L,Sporty
630,45,Male,174,63,123,82,115,51,53,74,0.4523140350513355,Low,Sporty,White,0.6330289054077425,0.5478115847248026,L,Sporty
631,45,Female,158,97,84,62,97,51,57,73,0.04317029086294144,High,Traditional,Green,0.5782886151734037,0.7432991723069791,XL,Traditional
632,54,Other,151,63,97,99,105,55,66,97,0.30960074508550006,High,Sporty,Red,0.25924013539027013,0.2169432254073359,L,Sporty
633,58,Other,164,101,93,109,132,52,52,83,0.3201101410059012,Low,Sporty,White,0.9088240309687968,0.06117175516594375,XXL,Sporty
634,53,Female,199,69,77,69,86,50,66,77,0.838352904049016,Medium,Formal,White,0.021172363735378452,0.1559189359064559,M,Formal
635,44,Male,152,75,112,84,80,42,58,78,0.6542299779998744,High,Sporty,Blue,0.34801335376349296,0.44184808717385704,XS,Sporty
636,34,Male,198,99,78,111,137,45,51,104,0.27542990363947284,High,Casual,Blue,0.718992475398061,0.506371420756262,XS,Casual
637,26,Female,185,67,116,108,105,55,74,106,0.967739954659086,High,Casual,Red,0.7669289263491594,0.38088512210876846,XS,Casual
638,50,Female,153,76,102,67,102,55,62,90,0.3215418323978714,Medium,Casual,Blue,0.4161185444318599,0.43997376704238,L,Casual
639,37,Other,163,106,102,114,105,52,69,87,0.9982340258287203,High,Traditional,Black,0.01690981325636709,0.4702349596092813,L,Traditional
640,30,Male,190,118,88,70,124,57,51,102,0.9961636931702632,Low,Casual,Blue,0.6180436791237374,0.7694366616010963,XS,Casual
641,45,Female,190,54,72,64,85,58,69,77,0.1912105177467418,Medium,Formal,Blue,0.0630946811832157,0.10524189807765238,XXL,Formal
642,46,Male,174,116,79,117,85,44,77,86,0.31274111618840017,Low,Casual,Black,0.1078557761535145,0.768950467159396,S,Casual
643,30,Female,199,98,109,104,123,47,60,100,0.4860441984846542,Low,Traditional,Red,0.65025071964619,0.6886273022949981,S,Traditional
644,52,Female,159,96,116,112,87,51,76,103,0.664100671147891,High,Formal,Black,0.3124883261428548,0.7416608094763181,M,Formal
645,23,Male,170,64,111,114,103,52,75,75,0.5280474490037993,High,Casual,White,0.3480301527082529,0.7344683858753228,XL,Casual
646,35,Female,185,76,70,96,101,44,71,91,0.9694414691322568,High,Formal,Black,0.48680707698324344,0.47059181580178366,M,Formal
647,22,Female,161,58,98,115,98,50,64,83,0.7239891642356915,Low,Formal,Green,0.9785783948593739,0.21140018456090004,XS,Formal
648,42,Other,176,94,119,118,116,54,60,72,0.2120448493829744,Medium,Traditional,White,0.9654422207387104,0.536628904301804,XS,Traditional
649,19,Female,189,72,103,104,97,39,72,81,0.10509755021363831,High,Traditional,Blue,0.4162609993600751,0.9579820536090996,XS,Traditional
650,27,Female,151,97,120,97,110,47,52,105,0.6884012907093567,High,Formal,White,0.2654992172182822,0.5885256813933637,XL,Formal
651,47,Female,162,68,82,88,116,52,52,81,0.158452440180763,Low,Casual,Red,0.30259215266411577,0.01104714521277761,L,Casual
652,22,Other,181,66,123,64,109,51,77,71,0.7876768403357541,Medium,Traditional,Red,0.2687812981616041,0.059710904876390636,XL,Traditional
653,50,Male,180,74,70,68,136,43,75,71,0.31103666726033696,Low,Formal,Black,0.5322458071417807,0.9928634336035523,M,Formal
654,18,Other,165,107,103,118,121,48,61,84,0.3268932630556065,High,Sporty,White,0.6068598078009285,0.07194635923944037,L,Sporty
655,35,Other,181,48,98,107,112,51,73,92,0.010798392389511968,Low,Sporty,Blue,0.48877938822966605,0.04604516004489856,L,Sporty
656,49,Male,181,103,117,61,89,38,54,98,0.7010112670950407,High,Traditional,Red,0.40799436224815233,0.3530242693586554,M,Traditional
657,28,Other,183,52,116,60,116,52,69,86,0.11326975306468579,Medium,Casual,Blue,0.21128503756993777,0.9693172032693367,L,Casual
658,38,Male,160,56,82,99,91,54,56,101,0.7728805774635181,Low,Sporty,Green,0.48250559138211335,0.3186751537328657,S,Sporty
659,43,Other,159,75,117,119,133,58,56,76,0.4918678219172068,High,Sporty,Red,0.34110271380245805,0.40988413087527065,M,Sporty
660,42,Male,164,78,118,110,109,58,62,99,0.7842798149545691,High,Sporty,Black,0.5415954627983429,0.6340770612085656,M,Sporty
661,39,Female,166,119,122,89,106,49,58,97,0.5839265391977413,High,Casual,Green,0.6751894155116239,0.02411183932639782,S,Casual
662,44,Other,189,93,98,70,118,45,74,83,0.08243327201899076,High,Casual,White,0.6333121744366106,0.897763577519188,XL,Casual
663,30,Other,167,101,108,87,88,46,70,99,0.7656523367051831,Low,Traditional,Blue,0.46249021040559335,0.5194430175544321,XL,Traditional
664,50,Other,158,70,93,103,133,43,62,86,0.06979948489474974,High,Traditional,Red,0.5560524242799609,0.46681090600405795,XL,Traditional
665,51,Other,174,62,95,71,100,47,61,101,0.47870172056933225,Low,Sporty,Green,0.2848561309607597,0.8607266622066304,L,Sporty
666,58,Female,189,82,86,98,91,49,62,75,0.1723492141449633,High,Casual,Green,0.024240259022389687,0.9530765893580212,S,Casual
667,52,Other,163,94,76,85,134,49,73,93,0.752335177977885,Low,Formal,Red,0.6250194541681041,0.42342523164683477,M,Formal
668,18,Female,174,52,82,72,108,39,59,75,0.9115912278061266,Low,Sporty,White,0.25256855913768694,0.17244107929323071,M,Sporty
669,38,Female,199,85,74,118,112,57,50,96,0.5541261633582742,High,Traditional,White,0.6689537100682745,0.8157092700020729,M,Traditional
670,23,Female,171,50,95,67,122,53,74,87,0.5271472942991805,High,Casual,Black,0.7470084995969594,0.4032604212224872,L,Casual
671,45,Female,179,113,118,113,132,54,57,93,0.7639631963256179,High,Traditional,White,0.9159277461037811,0.9355455395117661,L,Traditional
672,34,Male,169,88,72,87,94,59,71,106,0.005078812975727209,High,Traditional,Black,0.958122795479613,0.9498989838309829,XXL,Traditional
673,22,Male,170,108,76,117,81,48,65,93,0.9177586426351607,Medium,Casual,Green,0.010526046309701442,0.11482903172136949,XL,Casual
674,48,Other,193,73,127,89,131,51,62,107,0.1974488170911317,High,Sporty,Red,0.9903742093546374,0.9565539673328513,XXL,Sporty
675,22,Male,181,72,118,68,118,52,52,103,0.9841188838262372,High,Casual,White,0.683018318494161,0.36827032544512095,XXL,Casual
676,55,Male,195,55,108,98,132,55,52,109,0.7362539479604622,High,Sporty,Black,0.6435241603741892,0.6462525176571905,L,Sporty
677,20,Other,198,109,122,90,123,37,73,84,0.774251147700671,Low,Traditional,Green,0.015213095195355408,0.034750081734046034,XL,Traditional
678,40,Other,170,63,70,117,133,36,54,80,0.6562029803736066,High,Casual,White,0.8612334118867375,0.8888842740838326,XL,Casual
679,54,Other,184,53,118,80,97,35,75,91,0.4716631827851603,Low,Formal,Blue,0.14549144724782637,0.6415973293448649,M,Formal
680,54,Male,181,71,86,115,82,44,60,93,0.5716276933611655,Low,Sporty,Green,0.837330153933041,0.6435544669564192,L,Sporty
681,27,Male,179,78,112,106,86,53,79,70,0.046402886015125655,Low,Formal,White,0.015562546258716003,0.9021761599774838,XL,Formal
682,27,Other,188,88,94,93,122,51,56,87,0.6239595094320143,Low,Sporty,Green,0.6459642624991613,0.5083471749073432,XXL,Sporty
683,36,Female,198,112,128,114,97,46,70,81,0.6260981019870467,Medium,Casual,Red,0.4348015337698278,0.41051664036255053,S,Casual
684,34,Other,161,59,72,90,123,35,73,97,0.8912007974018095,High,Formal,Red,0.20076672905933513,0.8661287522923162,S,Formal
685,38,Female,190,95,84,111,117,46,59,109,0.5056563574302194,Low,Casual,Red,0.10756139177043411,0.7424205118713982,L,Casual
686,31,Female,196,57,98,84,116,51,59,76,0.07714437408606101,High,Sporty,Blue,0.44012769654632644,0.948975664964901,M,Sporty
687,26,Other,167,93,122,71,137,58,69,92,0.3061959204820812,Low,Sporty,Red,0.12330580532142477,0.9401218933105326,M,Sporty
688,18,Other,170,114,112,60,112,37,51,90,0.6556294121143175,Medium,Sporty,Blue,0.4864466116910475,0.38232616456024027,XL,Sporty
689,30,Other,162,100,101,114,123,45,52,103,0.2392588627514639,Low,Sporty,Red,0.6252170586528523,0.4469862901414179,L,Sporty
690,21,Male,170,95,95,81,138,51,57,80,0.2805278218554009,High,Traditional,Green,0.8273841936073582,0.25598495379077846,S,Traditional
691,18,Female,157,81,129,99,110,57,60,91,0.8204690163608535,High,Sporty,White,0.6786494371828666,0.6606478891385676,XXL,Sporty
692,57,Male,195,61,85,96,137,37,62,104,0.584319731762709,Medium,Formal,White,0.06519976670615046,0.36454197008888656,XL,Formal
693,49,Male,189,102,94,106,90,42,56,98,0.5085274317735725,High,Sporty,Red,0.3074325325478372,0.7861006466076711,XXL,Sporty
694,51,Other,195,73,123,60,83,54,62,97,0.31845196680580434,High,Casual,White,0.2879786079325004,0.12155076073091053,XL,Casual
695,45,Male,156,77,97,60,138,38,51,87,0.7309280359330333,Low,Traditional,Red,0.9150324234710843,0.11640285116574589,XS,Traditional
696,48,Other,172,104,78,116,97,55,55,83,0.2877184344900293,High,Formal,Red,0.8677820443927635,0.2044553814193969,XXL,Formal
697,25,Female,193,99,125,101,83,56,58,87,0.7370635176441752,Low,Traditional,Black,0.37014791835041694,0.08429218843741348,L,Traditional
698,56,Other,181,54,125,113,128,41,69,97,0.070101480267442,Medium,Traditional,Black,0.07115525588258109,0.6200316076782347,XXL,Traditional
699,43,Male,160,91,70,101,113,48,74,93,0.8645413415820836,High,Traditional,Black,0.8941073178047334,0.14735276601673863,XXL,Traditional
700,51,Male,171,67,98,80,108,48,51,77,0.4995664633759328,Low,Casual,Blue,0.8881899529641872,0.15996291746765423,XL,Casual
701,20,Other,171,65,126,74,103,38,67,77,0.43850801669897,High,Traditional,Black,0.854746132030725,0.01422822372916599,S,Traditional
702,29,Other,192,57,91,76,101,50,65,73,0.6110234115419245,Low,Traditional,Red,0.8450816377355016,0.7820900146236098,XS,Traditional
703,18,Male,174,77,85,81,81,58,74,96,0.6241920728962704,Medium,Sporty,Green,0.4802540010861547,0.812296055423481,XXL,Sporty
704,22,Female,171,68,110,97,123,56,61,105,0.13203517688999555,Low,Casual,Black,0.17743165224959823,0.1620224163644397,S,Casual
705,47,Female,177,55,120,94,85,35,56,74,0.7562335898162132,High,Formal,Black,0.4774880504624277,0.7395244342672245,M,Formal
706,47,Other,178,61,113,104,121,51,56,102,0.2759282979500629,Low,Formal,Green,0.49459777066946486,0.4335451231573596,XS,Formal
707,34,Female,162,112,120,75,104,59,66,103,0.904961880169914,High,Formal,Red,0.4899317532448607,0.23959488296539133,XS,Formal
708,40,Male,167,91,123,67,134,44,62,99,0.8178506634148325,Medium,Casual,Blue,0.5387725861151161,0.6213846080738289,XL,Casual
709,32,Other,151,69,110,106,136,56,60,77,0.3462660415347485,Low,Formal,Black,0.2576570229911551,0.1784840743470848,XXL,Formal
710,54,Male,178,117,76,76,100,50,55,108,0.8077392932007145,High,Casual,Green,0.36624118113361503,0.7568836076530354,M,Casual
711,38,Male,170,65,83,76,134,50,78,95,0.3563904992999042,High,Sporty,Red,0.43418659196346954,0.0476152275705517,XL,Sporty
712,31,Female,164,56,98,113,138,42,72,106,0.10094768163604062,High,Sporty,White,0.13112120951649986,0.9591309329279144,L,Sporty
713,19,Other,176,81,88,85,95,41,76,103,0.961888238725708,Low,Casual,Blue,0.4553641345615005,0.07187525370862446,S,Casual
714,28,Other,199,86,88,72,110,40,63,76,0.65260201521544,Low,Formal,Green,0.810469617069593,0.5794484192486897,S,Formal
715,56,Female,180,61,71,76,93,50,55,109,0.4560995266625917,Low,Casual,Green,0.8280595427328763,0.9021942901223785,XL,Casual
716,55,Male,164,92,110,97,118,54,55,97,0.39777335153103965,Medium,Casual,Green,0.41156377190103033,0.011904468847850347,S,Casual
717,51,Male,172,72,114,76,107,50,51,108,0.324705334258264,High,Traditional,Black,0.5188083120843535,0.49851446098905705,XXL,Traditional
718,55,Male,173,85,84,107,111,41,71,108,0.9814475954291293,High,Casual,White,0.03365033213505664,0.3500069643106799,S,Casual
719,51,Male,193,91,72,73,107,43,69,97,0.1347472651309074,Medium,Traditional,Blue,0.6744325564685969,0.580332190257909,XXL,Traditional
720,35,Other,162,62,80,104,130,48,74,83,0.3148050589205683,Medium,Sporty,Red,0.40460588294686306,0.2254573867376587,L,Sporty
721,47,Other,171,115,122,65,134,45,64,107,0.4854976402826635,Low,Traditional,Red,0.4454776830833458,0.06489921723172476,M,Traditional
722,32,Female,192,57,115,94,128,48,77,73,0.4779995450543114,Low,Casual,White,0.8736727271797647,0.6259330368487069,XS,Casual
723,44,Female,186,57,99,105,88,41,66,87,0.47136648440784346,Low,Sporty,Green,0.46183443456060835,0.41684923949340247,XL,Sporty
724,51,Other,182,75,126,73,137,35,78,94,0.17578381583038183,Low,Traditional,Green,0.021192246227852762,0.6224855387062297,XL,Traditional
725,55,Other,152,46,109,106,124,59,57,76,0.14493252710950055,Low,Casual,Green,0.22749089086906238,0.21053914683784292,XXL,Casual
726,50,Male,168,60,87,67,101,47,54,107,0.25476758632862007,Low,Sporty,Green,0.47562061430825897,0.33874126295348184,L,Sporty
727,41,Male,172,53,120,74,111,54,66,97,0.914526153802056,Medium,Traditional,Green,0.42439629274853574,0.5616813893646103,L,Traditional
728,32,Female,178,117,117,113,84,37,69,74,0.11305296783451013,Medium,Casual,White,0.8603701372804806,0.5931127783247273,XS,Casual
729,47,Other,179,82,71,86,102,54,50,72,0.7574251033733248,Medium,Casual,Black,0.5421375093061667,0.3723148077742652,M,Casual
730,59,Female,188,119,101,72,84,38,71,100,0.7575483931333713,High,Formal,Blue,0.689635741915121,0.28005320561655644,XL,Formal
731,34,Other,193,98,77,108,121,45,67,89,0.8097704038972623,High,Formal,Green,0.4693232970434701,0.27370062948859586,XXL,Formal
732,22,Male,196,100,91,90,132,36,64,88,0.8866154889893555,Low,Traditional,Black,0.4396557340591649,0.17469935142089843,L,Traditional
733,46,Female,174,89,75,112,111,48,54,80,0.26303617753893027,Medium,Traditional,Red,0.4462866684743513,0.32540496232958716,XL,Traditional
734,21,Female,186,78,81,115,138,46,56,109,0.22455946926889636,High,Traditional,White,0.41092156969383886,0.19944033701321995,XXL,Traditional
735,27,Other,196,53,116,94,89,51,67,72,0.4655056665274797,High,Casual,Black,0.5385833858542034,0.6338154062299448,S,Casual
736,34,Male,157,52,126,119,138,46,55,92,0.26508916875203614,Medium,Traditional,Green,0.2504434017536037,0.5690669982420896,XL,Traditional
737,27,Female,191,51,109,65,118,46,71,76,0.7343099889831075,High,Casual,Green,0.8910551938418209,0.38258882367092006,M,Casual
738,34,Male,165,80,105,64,137,35,70,92,0.6359395767414336,High,Traditional,Green,0.3330855480938729,0.32583001993739447,XXL,Traditional
739,37,Female,157,62,84,81,94,47,54,76,0.8749876880526515,Medium,Casual,Black,0.14752383417734682,0.23761420019464252,M,Casual
740,41,Male,150,47,97,117,86,48,79,103,0.08273830348707156,High,Casual,Green,0.09655047859774513,0.5354583089593412,XL,Casual
741,22,Other,193,72,121,108,108,58,68,88,0.9150833333580748,Medium,Formal,Black,0.01342291512012761,0.9189027643456883,S,Formal
742,51,Female,154,114,126,82,138,36,59,78,0.29334862667008954,High,Sporty,Green,0.42285607856686147,0.6857030513889372,M,Sporty
743,23,Female,152,88,118,84,126,46,64,87,0.490694345926984,Medium,Casual,Red,0.18761098854542468,0.7444147140355674,L,Casual
744,19,Male,150,65,114,93,82,55,59,94,0.4386114359396437,High,Traditional,Red,0.021647902587247914,0.8343778636564078,XXL,Traditional
745,30,Male,153,72,87,85,98,50,76,83,0.7603116511044239,High,Formal,Blue,0.5200195462895237,0.35163497333784877,XL,Formal
746,28,Female,189,98,71,106,89,38,65,94,0.42033330943184255,Medium,Traditional,Green,0.6799785486507615,0.06287578211448763,S,Traditional
747,40,Other,184,98,82,64,107,42,61,88,0.9435531456494094,High,Traditional,Green,0.08575105091110435,0.6225588033216443,L,Traditional
748,33,Male,181,109,114,85,108,36,67,108,0.9025338826385755,Medium,Casual,Black,0.4609207729196596,0.18867229122803264,XL,Casual
749,48,Male,191,65,123,79,94,44,72,84,0.8721611519695065,Medium,Casual,Black,0.7436286786007467,0.5690436499956663,S,Casual
750,28,Male,183,57,84,65,114,43,50,85,0.0712583326482279,High,Sporty,Green,0.9858068210084251,0.7395102331570648,L,Sporty
751,33,Female,192,101,89,65,85,57,65,96,0.8542580615539395,Low,Casual,Blue,0.6671903446425609,0.7836383021478366,M,Casual
752,25,Female,174,93,98,118,91,49,71,109,0.7816354454432105,High,Casual,Green,0.24483955080952058,0.30183912024751547,XL,Casual
753,21,Female,159,98,128,109,126,47,55,79,0.103512947006131,Low,Sporty,Black,0.7165536397789996,0.5124332325693152,XL,Sporty
754,57,Female,170,54,111,77,117,57,52,73,0.10741432543622187,Low,Traditional,Green,0.59792942681983,0.6209650962771923,M,Traditional
755,21,Other,195,97,98,63,92,51,51,88,0.10116381151754117,High,Sporty,Black,0.21179928858154773,0.8194807217006219,XS,Sporty
756,42,Other,188,88,72,76,108,50,77,97,0.01133259320448754,Low,Sporty,Green,0.8511108258475547,0.7613886651049474,L,Sporty
757,20,Female,176,91,88,116,98,36,51,90,0.5486343051945836,Medium,Sporty,White,0.42740442722760086,0.9879753209773703,M,Sporty
758,49,Other,176,97,72,73,82,54,79,83,0.9733942914360433,Medium,Formal,Black,0.9619776547341259,0.008084676530010881,XL,Formal
759,20,Male,151,118,123,73,87,54,62,102,0.43868470289979355,Low,Traditional,Blue,0.722901007447778,0.437489440863133,L,Traditional
760,44,Male,190,90,83,72,87,48,58,79,0.5407575018873564,Medium,Formal,White,0.6445631546318221,0.25604448637612787,L,Formal
761,46,Male,197,57,109,66,134,37,65,88,0.9679697967699555,High,Formal,Green,0.7283528374765619,0.11989338714487341,XS,Formal
762,49,Female,162,81,128,103,137,57,76,99,0.2551822287742307,Medium,Casual,Black,0.47809701881822153,0.9115153281671846,XL,Casual
763,36,Male,158,68,124,114,99,46,54,91,0.8584702525982629,Low,Sporty,White,0.505226477801674,0.9979620660956863,S,Sporty
764,38,Other,185,46,73,74,126,42,72,72,0.5463904672117361,High,Sporty,Blue,0.851207385444744,0.18059620790472364,XS,Sporty
765,22,Female,171,58,128,78,83,36,77,106,0.5694765146630107,Medium,Formal,Black,0.6809285366435028,0.0384333928013636,XS,Formal
766,35,Other,191,54,129,102,130,38,70,87,0.34317385720728355,High,Casual,White,0.8972433251916417,0.27505444768050036,S,Casual
767,45,Male,175,79,121,106,100,48,56,80,0.5615843609669081,Low,Casual,White,0.8908267535742685,0.8348619180663956,S,Casual
768,59,Male,161,69,80,103,82,50,62,71,0.07314250947828393,Medium,Casual,White,0.9764900340442492,0.29389008319931675,XS,Casual
769,39,Male,166,47,127,94,124,53,69,81,0.7646435726141122,High,Traditional,Red,0.7002146588453342,0.05690148049762156,L,Traditional
770,38,Female,163,61,100,76,87,36,73,75,0.28468776154427167,High,Formal,Green,0.502301717661742,0.0524921839530299,M,Formal
771,23,Other,163,56,112,94,102,46,78,109,0.887608329493955,Medium,Traditional,Black,0.16631170020908237,0.4274228023694364,M,Traditional
772,18,Female,183,98,101,78,95,48,76,98,0.36785069460745845,High,Casual,Black,0.7053805596474173,0.9318257230616197,XS,Casual
773,22,Female,169,68,96,79,92,40,79,99,0.1428241104868826,High,Casual,Black,0.2915777167599307,0.28592044163963193,L,Casual
774,58,Male,160,73,99,95,82,47,75,71,0.695881574368485,Low,Casual,White,0.28294756803733123,0.42715768070104376,S,Casual
775,29,Female,165,87,112,94,127,38,62,78,0.16457814471350285,Low,Sporty,Green,0.2382877764480681,0.10193380538260854,XXL,Sporty
776,43,Female,180,69,71,91,88,56,76,71,0.7536805155429904,Low,Formal,Blue,0.8751220573514502,0.49357279326898107,XS,Formal
777,51,Male,155,104,118,117,139,52,75,98,0.9681122364061165,Low,Sporty,Black,0.8679644466821582,0.696547064285704,XL,Sporty
778,31,Female,168,109,78,107,93,46,56,102,0.7795528687952618,Low,Traditional,Green,0.6309704448700582,0.2711503611772196,L,Traditional
779,43,Male,186,72,97,103,92,54,59,79,0.022449248431324675,Low,Sporty,Green,0.47298098137073585,0.29671130852868477,XL,Sporty
780,44,Male,153,60,100,99,132,56,64,103,0.5998857880527747,Medium,Formal,Red,0.672114460098799,0.8419750254062712,XL,Formal
781,26,Male,196,91,129,83,136,55,70,77,0.6954106709697243,Low,Sporty,Black,0.6072294502983907,0.010363722347177085,XS,Sporty
782,43,Male,153,102,103,76,86,53,76,106,0.8254583257962852,High,Casual,White,0.41573424832338735,0.636470708550097,L,Casual
783,39,Female,169,71,125,66,94,42,55,102,0.056002308939000156,Medium,Traditional,Green,0.37963086748563435,0.39388463494161696,XL,Traditional
784,47,Male,159,97,84,102,86,41,54,75,0.48010782795228635,High,Traditional,Green,0.3827943081453502,0.298380513561469,L,Traditional
785,34,Male,173,86,117,109,117,50,72,109,0.5353708726383943,Low,Casual,Blue,0.5891334031560382,0.6575938322438771,M,Casual
786,43,Female,184,103,94,60,113,53,77,88,0.16912486264417803,Low,Casual,Red,0.6476693561208259,0.8346685217897052,XXL,Casual
787,53,Female,175,91,105,94,120,40,51,101,0.3224498097106496,High,Casual,Green,0.451741753515442,0.5583921163286737,XL,Casual
788,18,Other,186,78,77,91,101,54,70,96,0.4402217262561652,High,Formal,Green,0.968691450213043,0.03109462194305601,XL,Formal
789,25,Female,187,81,78,95,103,55,64,70,0.8332096879578015,High,Sporty,White,0.08384571800448104,0.46140119082557607,L,Sporty
790,52,Female,170,50,127,72,128,45,75,102,0.9294075660702069,Medium,Traditional,White,0.347047025953777,0.4627599408939731,XXL,Traditional
791,32,Other,189,51,127,65,116,39,65,109,0.6284228289176729,Low,Sporty,Blue,0.41907468312544094,0.5437984948046078,M,Sporty
792,39,Female,188,69,106,117,123,50,68,101,0.3949451860214621,High,Casual,Blue,0.016921343464943117,0.6709589010435523,XL,Casual
793,31,Female,170,77,117,73,80,41,58,74,0.25403101779898596,Low,Casual,Blue,0.36495718766822516,0.019318403534340445,XS,Casual
794,43,Female,159,99,114,96,89,39,78,86,0.9821351844361504,High,Sporty,White,0.27370991717284254,0.5020126243997505,L,Sporty
795,45,Female,187,102,108,107,122,45,71,77,0.9830199980763584,Low,Traditional,White,0.5060362702274808,0.5883077693805907,L,Traditional
796,40,Other,195,51,101,74,95,49,78,103,0.9249769482350347,Medium,Formal,Red,0.33641054718326924,0.34335338641605195,XL,Formal
797,31,Female,153,101,127,106,125,37,75,78,0.7856691498778192,Low,Sporty,Black,0.7261821349464612,0.6683652265904331,M,Sporty
798,41,Female,194,56,121,63,87,39,68,92,0.32577954374561824,High,Casual,Black,0.5099324954076485,0.22817771712917112,XL,Casual
799,19,Other,169,60,86,99,135,57,56,104,0.8170004834976307,Low,Casual,Red,0.12976223349626437,0.3173723330674516,S,Casual
800,43,Male,166,87,104,118,128,55,53,76,0.40879301727117257,Medium,Formal,Black,0.7500613241443472,0.962755347424326,XL,Formal
801,31,Other,156,51,106,75,104,39,79,84,0.3267730981550452,Medium,Sporty,White,0.0992288960826766,0.3480703708611401,XXL,Sporty
802,24,Male,153,95,88,87,129,43,52,89,0.7448653584662795,Low,Formal,Black,0.8390491680793574,0.346500887365745,XXL,Formal
803,20,Other,178,117,113,75,91,49,73,94,0.07965392762042289,High,Formal,White,0.9314221940862194,0.5956806358231153,S,Formal
804,40,Other,163,76,98,63,104,37,78,72,0.04856272329566169,Medium,Traditional,Red,0.3224452901848539,0.9709753298600602,XXL,Traditional
805,35,Female,152,119,128,104,96,40,69,93,0.4479536971811856,Medium,Traditional,Blue,0.9261426332629309,0.9830804459530004,XXL,Traditional
806,55,Male,173,52,76,85,139,51,60,103,0.4456388008221619,Low,Casual,Red,0.7930081591225383,0.5796579636763161,XS,Casual
807,52,Female,186,116,97,87,105,55,50,91,0.8956441530638349,Medium,Sporty,Black,0.9224356110037699,0.001087019804932532,L,Sporty
808,32,Male,165,89,78,91,125,42,55,80,0.1261530962878168,Medium,Traditional,White,0.6662701369208477,0.9006565507683997,XXL,Traditional
809,42,Other,153,103,97,104,127,55,75,77,0.12328392745241279,High,Casual,Black,0.23564403942142187,0.5702379645770481,L,Casual
810,54,Other,173,48,75,61,93,59,60,108,0.14745260047490116,High,Sporty,Black,0.8945232369109726,0.36599640828993585,M,Sporty
811,45,Male,183,111,98,90,120,45,76,104,0.029736261294602606,High,Casual,Blue,0.18426507617074372,0.8291951410159383,XL,Casual
812,27,Female,179,73,127,62,115,40,50,107,0.07173173781490838,Low,Traditional,Black,0.21306055101753552,0.39983245935020506,XS,Traditional
813,56,Female,167,73,86,113,136,42,70,77,0.659869866829039,Medium,Casual,Blue,0.2710629901403637,0.03404450620026467,S,Casual
814,34,Female,168,72,85,67,102,44,56,106,0.4315843291175092,Low,Sporty,White,0.30424631148658465,0.8210722230570188,M,Sporty
815,56,Female,180,88,92,83,122,58,55,96,0.7636030670880136,Medium,Sporty,White,0.5144796421310306,0.5458594010197623,XS,Sporty
816,39,Other,168,48,100,74,85,37,63,97,0.9925977185816602,Medium,Casual,Blue,0.7134573604340441,0.3381435382241962,XS,Casual
817,43,Other,198,53,72,102,126,57,51,109,0.6590346810990013,Medium,Sporty,Red,0.9262081744006837,0.2508923763538512,S,Sporty
818,42,Other,195,49,90,90,84,48,76,103,0.050455570620123735,High,Casual,White,0.08843758733550244,0.5937974594154256,S,Casual
819,34,Other,168,100,95,68,122,57,53,101,0.10456286475434151,Low,Sporty,Red,0.9543693622282359,0.20804954822510013,L,Sporty
820,30,Other,171,94,105,98,104,48,60,84,0.8810040848147078,Low,Casual,White,0.9213229670968134,0.3238508865570032,XL,Casual
